,Date,Frame,Movement,Camera_Position_x,Camera_Position_y,Camera_Position_z,Camera_Rotation_x,Camera_Rotation_y,Camera_Rotation_z,Camera_Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
1439,06/27/2023 22:14:46.814139,1630,moving,0.21,1.36,-0.05,-0.05925,0.62113,0.05283,0.77967,0.2,1.36,-0.02,0.09318,0.47363,-0.05048,0.87432,12.17,56.89,0.0,0.82,-0.21,0.53,0.55,0.0,-0.84,0.18,0.98,0.12,TrackingSpace,0.9980469,0.21,1.36,-0.08,0.09314,0.46821,-0.04971,0.87729,12.12,56.18,0.0,0.81,-0.21,0.54,0.56,0.0,-0.83,0.17,0.98,0.12,TrackingSpace,0.9980469,2.61,0.82,1.72,-0.05904,0.62135,0.05271,0.77953,3.4606735751282964,0.5211375412155803,2.087013659914402,1.0,0.0,-2.4,0.5400000000000001,-1.77,-3.2556735751282964,0.8388624587844198,-2.137013659914402,3.604625707986702,11.695710102891416
1440,06/27/2023 22:14:46.828221,1631,moving,0.21,1.36,-0.05,-0.05954,0.62095,0.0531,0.77978,0.2,1.36,-0.02,0.09189,0.47255,-0.04962,0.8751,11.99,56.74,0.0,0.82,-0.21,0.54,0.55,0.0,-0.84,0.17,0.98,0.11,TrackingSpace,0.9980469,0.21,1.36,-0.08,0.09183,0.46712,-0.04886,0.87805,11.94,56.03,0.0,0.81,-0.21,0.55,0.56,0.0,-0.83,0.17,0.98,0.12,TrackingSpace,0.9980469,2.61,0.82,1.72,-0.05927,0.62113,0.05283,0.77967,3.44368020435492,0.5255160491280149,2.115596810816032,1.0,0.0,-2.4,0.5400000000000001,-1.77,-3.23868020435492,0.8344839508719852,-2.165596810816032,3.168114864719124,11.68200895812905
1441,06/27/2023 22:14:46.842179,1632,moving,0.21,1.36,-0.05,-0.05962,0.62072,0.05362,0.77992,0.2,1.36,-0.02,0.09189,0.47255,-0.04962,0.8751,11.99,56.74,0.0,0.82,-0.21,0.54,0.55,0.0,-0.84,0.17,0.98,0.11,TrackingSpace,0.9980469,0.21,1.36,-0.08,0.09183,0.46712,-0.04886,0.87805,11.94,56.03,0.0,0.81,-0.21,0.55,0.56,0.0,-0.83,0.17,0.98,0.12,TrackingSpace,0.9980469,2.61,0.83,1.72,-0.05951,0.62096,0.05312,0.77977,3.44368020435492,0.5255160491280149,2.115596810816032,1.0,0.0,-2.4,0.5300000000000001,-1.77,-3.23868020435492,0.8344839508719852,-2.165596810816032,3.279539000793549,11.949584180813208
1442,06/27/2023 22:14:46.855865,1633,moving,0.21,1.36,-0.05,-0.05957,0.62057,0.05392,0.78002,0.2,1.36,-0.02,0.08616,0.47286,-0.04653,0.87568,11.24,56.74,0.0,0.82,-0.19,0.54,0.55,0.0,-0.84,0.16,0.98,0.11,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.08611,0.46744,-0.04581,0.87863,11.19,56.03,0.0,0.81,-0.19,0.55,0.56,0.0,-0.83,0.16,0.98,0.11,TrackingSpace,0.9980469,2.61,0.84,1.72,-0.05956,0.62072,0.05366,0.77992,3.7815162868147163,0.5273930689977515,2.3381964824645376,1.0,0.0,-2.4,0.5200000000000001,-1.77,-3.5715162868147163,0.8326069310022486,-2.3881964824645374,2.8095434970479514,13.421423307394644
1443,06/27/2023 22:14:46.869948,1634,moving,0.21,1.36,-0.05,-0.05975,0.62047,0.05406,0.78008,0.2,1.36,-0.02,0.08616,0.47286,-0.04653,0.87568,11.24,56.74,0.0,0.82,-0.19,0.54,0.55,0.0,-0.84,0.16,0.98,0.11,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.08611,0.46744,-0.04581,0.87863,11.19,56.03,0.0,0.81,-0.19,0.55,0.56,0.0,-0.83,0.16,0.98,0.11,TrackingSpace,0.9980469,2.61,0.85,1.72,-0.05957,0.62057,0.05392,0.78002,3.7815162868147163,0.5273930689977515,2.3381964824645376,1.0,0.0,-2.4,0.5100000000000001,-1.77,-3.5715162868147163,0.8326069310022486,-2.3881964824645374,2.8868291765607292,13.687761580430307
1444,06/27/2023 22:14:46.883973,1635,moving,0.21,1.36,-0.05,-0.05987,0.62032,0.05429,0.78017,0.2,1.36,-0.02,0.08616,0.47286,-0.04653,0.87568,11.24,56.74,0.0,0.82,-0.19,0.54,0.55,0.0,-0.84,0.16,0.98,0.11,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.08611,0.46744,-0.04581,0.87863,11.19,56.03,0.0,0.81,-0.19,0.55,0.56,0.0,-0.83,0.16,0.98,0.11,TrackingSpace,0.9980469,2.61,0.85,1.72,-0.05972,0.62048,0.05407,0.78008,3.7815162868147163,0.5273930689977515,2.3381964824645376,1.0,0.0,-2.4,0.5100000000000001,-1.77,-3.5715162868147163,0.8326069310022486,-2.3881964824645374,2.8868291765607292,13.687761580430307
1445,06/27/2023 22:14:46.897623,1636,moving,0.21,1.36,-0.05,-0.06023,0.6202,0.05463,0.78022,0.2,1.36,-0.02,0.07917,0.47504,-0.04296,0.87534,10.34,56.98,0.0,0.82,-0.18,0.54,0.54,0.0,-0.84,0.15,0.98,0.1,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.07913,0.46962,-0.04231,0.8783,10.3,56.27,0.0,0.82,-0.18,0.55,0.56,0.0,-0.83,0.15,0.98,0.1,TrackingSpace,0.9980469,2.62,0.86,1.72,-0.05986,0.62033,0.0543,0.78017,6.169892167973554,0.051730987518000426,3.9112060158794915,1.0,0.0,-2.41,0.5000000000000001,-1.77,-5.959892167973554,1.3082690124819996,-3.9612060158794913,2.783593542215567,25.82342931062004
1446,06/27/2023 22:14:46.911798,1637,moving,0.21,1.36,-0.05,-0.06045,0.62002,0.05507,0.78032,0.2,1.36,-0.02,0.07917,0.47504,-0.04296,0.87534,10.34,56.98,0.0,0.82,-0.18,0.54,0.54,0.0,-0.84,0.15,0.98,0.1,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.07913,0.46962,-0.04231,0.8783,10.3,56.27,0.0,0.82,-0.18,0.55,0.56,0.0,-0.83,0.15,0.98,0.1,TrackingSpace,0.9980469,2.62,0.87,1.72,-0.06023,0.6202,0.05464,0.78022,6.169892167973554,0.051730987518000426,3.9112060158794915,1.0,0.0,-2.41,0.4900000000000001,-1.77,-5.959892167973554,1.3082690124819996,-3.9612060158794913,2.8479047214582125,26.089136526007973
1447,06/27/2023 22:14:46.925773,1638,moving,0.21,1.36,-0.05,-0.06071,0.61984,0.05547,0.7804,0.2,1.36,-0.02,0.07669,0.47502,-0.0416,0.87564,10.01,56.96,0.0,0.83,-0.17,0.54,0.55,0.0,-0.84,0.15,0.98,0.09,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.07666,0.46945,-0.04096,0.87867,9.97,56.23,0.0,0.82,-0.17,0.55,0.56,0.0,-0.83,0.14,0.98,0.1,TrackingSpace,0.9980469,2.62,0.88,1.72,-0.06047,0.62003,0.05506,0.78031,3.8372223083614436,0.6125869643886405,2.346047449212455,1.0,0.0,-2.41,0.4800000000000001,-1.77,-3.6272223083614437,0.7474130356113596,-2.3960474492124546,2.879851803127655,12.597111316385313
1448,06/27/2023 22:14:46.939376,1639,moving,0.21,1.36,-0.05,-0.06097,0.61966,0.05577,0.78051,0.2,1.36,-0.02,0.07669,0.47502,-0.0416,0.87564,10.01,56.96,0.0,0.83,-0.17,0.54,0.55,0.0,-0.84,0.15,0.98,0.09,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.07666,0.46945,-0.04096,0.87867,9.97,56.23,0.0,0.82,-0.17,0.55,0.56,0.0,-0.83,0.14,0.98,0.1,TrackingSpace,0.9980469,2.62,0.89,1.72,-0.0607,0.61985,0.05548,0.7804,3.8372223083614436,0.6125869643886405,2.346047449212455,1.0,0.0,-2.41,0.4700000000000001,-1.77,-3.6272223083614437,0.7474130356113596,-2.3960474492124546,2.9275167199316843,12.857719284347931
1449,06/27/2023 22:14:46.953571,1640,moving,0.21,1.36,-0.05,-0.06139,0.6194,0.05619,0.78065,0.2,1.36,-0.02,0.07115,0.47507,-0.03858,0.87622,9.29,56.93,0.0,0.83,-0.16,0.54,0.55,0.0,-0.84,0.14,0.99,0.09,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.07112,0.46815,-0.03784,0.87997,9.24,56.03,0.0,0.82,-0.16,0.55,0.56,0.0,-0.83,0.13,0.99,0.09,TrackingSpace,0.9980469,2.62,0.9,1.71,-0.06097,0.61965,0.05577,0.78052,3.838342409623162,0.6563352523214991,2.3467869923740023,1.0,0.0,-2.41,0.4600000000000001,-1.76,-3.628342409623162,0.703664747678501,-2.396786992374002,2.693988209609875,12.25067236871979
1450,06/27/2023 22:14:46.967618,1641,moving,0.21,1.36,-0.05,-0.06195,0.61928,0.05636,0.78069,0.2,1.36,-0.02,0.07115,0.47507,-0.03858,0.87622,9.29,56.93,0.0,0.83,-0.16,0.54,0.55,0.0,-0.84,0.14,0.99,0.09,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.07112,0.46815,-0.03784,0.87997,9.24,56.03,0.0,0.82,-0.16,0.55,0.56,0.0,-0.83,0.13,0.99,0.09,TrackingSpace,0.9980469,2.62,0.91,1.71,-0.06139,0.61943,0.05616,0.78063,3.838342409623162,0.6563352523214991,2.3467869923740023,1.0,0.0,-2.41,0.45000000000000007,-1.76,-3.628342409623162,0.703664747678501,-2.396786992374002,2.730820373202149,12.509971997150434
1451,06/27/2023 22:14:46.981510,1642,moving,0.21,1.36,-0.05,-0.06253,0.61909,0.05657,0.78078,0.2,1.36,-0.02,0.07115,0.47507,-0.03858,0.87622,9.29,56.93,0.0,0.83,-0.16,0.54,0.55,0.0,-0.84,0.14,0.99,0.09,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.07112,0.46815,-0.03784,0.87997,9.24,56.03,0.0,0.82,-0.16,0.55,0.56,0.0,-0.83,0.13,0.99,0.09,TrackingSpace,0.9980469,2.62,0.91,1.71,-0.06198,0.61928,0.05637,0.78069,3.838342409623162,0.6563352523214991,2.3467869923740023,1.0,0.0,-2.41,0.45000000000000007,-1.76,-3.628342409623162,0.703664747678501,-2.396786992374002,2.730820373202149,12.509971997150434
1452,06/27/2023 22:14:46.995124,1643,moving,0.21,1.36,-0.05,-0.06309,0.61888,0.05654,0.7809,0.2,1.36,-0.02,0.06525,0.47368,-0.03522,0.87757,8.51,56.72,0.0,0.83,-0.15,0.54,0.55,0.0,-0.84,0.12,0.99,0.08,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.06524,0.46821,-0.03469,0.88052,8.47,56.0,0.0,0.82,-0.15,0.55,0.56,0.0,-0.83,0.12,0.99,0.08,TrackingSpace,0.9980469,2.62,0.92,1.71,-0.06253,0.61908,0.05655,0.78079,3.839401633792926,0.7001217545150279,2.347486341636487,1.0,0.0,-2.41,0.44000000000000006,-1.76,-3.6294016337929262,0.6598782454849722,-2.397486341636487,2.6736723203992434,11.795456871931282
1453,06/27/2023 22:14:47.009230,1644,moving,0.21,1.36,-0.05,-0.06367,0.61868,0.05624,0.78103,0.2,1.36,-0.02,0.06525,0.47368,-0.03522,0.87757,8.51,56.72,0.0,0.83,-0.15,0.54,0.55,0.0,-0.84,0.12,0.99,0.08,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.06524,0.46821,-0.03469,0.88052,8.47,56.0,0.0,0.82,-0.15,0.55,0.56,0.0,-0.83,0.12,0.99,0.08,TrackingSpace,0.9980469,2.62,0.93,1.71,-0.06311,0.61885,0.05651,0.78092,3.839401633792926,0.7001217545150279,2.347486341636487,1.0,0.0,-2.41,0.43000000000000005,-1.76,-3.6294016337929262,0.6598782454849722,-2.397486341636487,2.6976166674257813,12.052057143577805
1454,06/27/2023 22:14:47.023163,1645,moving,0.21,1.36,-0.05,-0.06423,0.61845,0.05607,0.78119,0.21,1.36,-0.02,0.0625,0.47456,-0.03381,0.87735,8.15,56.82,0.0,0.83,-0.14,0.54,0.55,0.0,-0.84,0.12,0.99,0.08,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.06248,0.46783,-0.03318,0.88098,8.11,55.94,0.0,0.82,-0.14,0.55,0.56,0.0,-0.83,0.12,0.99,0.08,TrackingSpace,0.9980469,2.62,0.94,1.71,-0.06368,0.61867,0.05623,0.78104,3.5154984082210965,0.7999305881745642,2.130180836070669,1.0,0.0,-2.41,0.42000000000000015,-1.76,-3.3004984082210966,0.5600694118254359,-2.1801808360706687,2.6670849220406687,8.436564763406462
1455,06/27/2023 22:14:47.036948,1646,moving,0.21,1.36,-0.05,-0.06437,0.61832,0.0557,0.7813,0.21,1.36,-0.02,0.0625,0.47456,-0.03381,0.87735,8.15,56.82,0.0,0.83,-0.14,0.54,0.55,0.0,-0.84,0.12,0.99,0.08,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.06248,0.46783,-0.03318,0.88098,8.11,55.94,0.0,0.82,-0.14,0.55,0.56,0.0,-0.83,0.12,0.99,0.08,TrackingSpace,0.9980469,2.62,0.95,1.71,-0.06417,0.61848,0.05605,0.78117,3.5154984082210965,0.7999305881745642,2.130180836070669,1.0,0.0,-2.41,0.41000000000000014,-1.76,-3.3004984082210966,0.5600694118254359,-2.1801808360706687,2.6777042025441085,8.686713855894466
1456,06/27/2023 22:14:47.051216,1647,moving,0.21,1.36,-0.05,-0.06451,0.61834,0.05523,0.78131,0.21,1.36,-0.02,0.0625,0.47456,-0.03381,0.87735,8.15,56.82,0.0,0.83,-0.14,0.54,0.55,0.0,-0.84,0.12,0.99,0.08,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.06248,0.46783,-0.03318,0.88098,8.11,55.94,0.0,0.82,-0.14,0.55,0.56,0.0,-0.83,0.12,0.99,0.08,TrackingSpace,0.9980469,2.62,0.96,1.71,-0.06434,0.61834,0.05567,0.78129,3.5154984082210965,0.7999305881745642,2.130180836070669,1.0,0.0,-2.41,0.40000000000000013,-1.76,-3.3004984082210966,0.5600694118254359,-2.1801808360706687,2.7014637983691525,8.935991340049167
1457,06/27/2023 22:14:47.064932,1648,moving,0.21,1.36,-0.05,-0.06473,0.61831,0.05492,0.78134,0.21,1.36,-0.02,0.05995,0.47291,-0.03227,0.87847,7.81,56.59,0.0,0.83,-0.14,0.55,0.55,0.0,-0.83,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05991,0.46554,-0.03161,0.88243,7.77,55.63,0.0,0.82,-0.14,0.56,0.56,0.0,-0.83,0.11,0.99,0.08,TrackingSpace,0.9980469,2.62,0.97,1.71,-0.06451,0.61834,0.05523,0.78131,3.4979826095932083,0.802902860670452,2.1584034780837653,1.0,0.0,-2.41,0.3900000000000001,-1.76,-3.2829826095932084,0.5570971393295481,-2.208403478083765,2.2648114706247178,9.274324468914767
1458,06/27/2023 22:14:47.078574,1649,moving,0.21,1.36,-0.05,-0.06484,0.61822,0.0549,0.7814,0.21,1.36,-0.02,0.05995,0.47291,-0.03227,0.87847,7.81,56.59,0.0,0.83,-0.14,0.55,0.55,0.0,-0.83,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05991,0.46554,-0.03161,0.88243,7.77,55.63,0.0,0.82,-0.14,0.56,0.56,0.0,-0.83,0.11,0.99,0.08,TrackingSpace,0.9980469,2.62,0.97,1.71,-0.06474,0.61829,0.05495,0.78135,3.4979826095932083,0.802902860670452,2.1584034780837653,1.0,0.0,-2.41,0.3900000000000001,-1.76,-3.2829826095932084,0.5570971393295481,-2.208403478083765,2.2648114706247178,9.274324468914767
1459,06/27/2023 22:14:47.092715,1650,moving,0.21,1.36,-0.05,-0.06495,0.61825,0.05487,0.78137,0.21,1.36,-0.02,0.05632,0.47193,-0.03023,0.87932,7.33,56.44,0.0,0.83,-0.13,0.55,0.55,0.0,-0.83,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05628,0.46489,-0.02963,0.88308,7.29,55.53,0.0,0.82,-0.13,0.56,0.57,0.0,-0.82,0.1,0.99,0.07,TrackingSpace,0.9980469,2.62,0.98,1.71,-0.06485,0.61822,0.05491,0.7814,3.4990844598116864,0.8425219275610853,2.1591443091552556,1.0,0.0,-2.41,0.3800000000000001,-1.76,-3.2840844598116865,0.5174780724389147,-2.2091443091552554,2.202484223005488,8.624219526230169
1460,06/27/2023 22:14:47.106661,1651,moving,0.21,1.36,-0.05,-0.06487,0.61831,0.05476,0.78134,0.21,1.36,-0.02,0.05632,0.47193,-0.03023,0.87932,7.33,56.44,0.0,0.83,-0.13,0.55,0.55,0.0,-0.83,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05628,0.46489,-0.02963,0.88308,7.29,55.53,0.0,0.82,-0.13,0.56,0.57,0.0,-0.82,0.1,0.99,0.07,TrackingSpace,0.9980469,2.62,0.99,1.71,-0.06495,0.61827,0.05486,0.78135,3.4990844598116864,0.8425219275610853,2.1591443091552556,1.0,0.0,-2.41,0.3700000000000001,-1.76,-3.2840844598116865,0.5174780724389147,-2.2091443091552554,2.227393960696419,8.87230423863857
1461,06/27/2023 22:14:47.120604,1652,moving,0.21,1.36,-0.05,-0.06486,0.61849,0.05453,0.78121,0.21,1.36,-0.02,0.05609,0.47178,-0.03009,0.87942,7.3,56.42,0.0,0.83,-0.13,0.55,0.55,0.0,-0.83,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05604,0.46489,-0.0295,0.8831,7.26,55.53,0.0,0.82,-0.13,0.56,0.57,0.0,-0.82,0.1,0.99,0.07,TrackingSpace,0.9980469,2.62,0.99,1.71,-0.06493,0.6183,0.05477,0.78134,3.4990844598116864,0.8425219275610853,2.1591443091552556,1.0,0.0,-2.41,0.3700000000000001,-1.76,-3.2840844598116865,0.5174780724389147,-2.2091443091552554,2.227393960696419,8.87230423863857
1462,06/27/2023 22:14:47.134327,1653,moving,0.21,1.36,-0.05,-0.06499,0.61867,0.05445,0.78106,0.21,1.36,-0.02,0.05609,0.47178,-0.03009,0.87942,7.3,56.42,0.0,0.83,-0.13,0.55,0.55,0.0,-0.83,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05604,0.46489,-0.0295,0.8831,7.26,55.53,0.0,0.82,-0.13,0.56,0.57,0.0,-0.82,0.1,0.99,0.07,TrackingSpace,0.9980469,2.62,1.0,1.7,-0.06488,0.6185,0.05452,0.7812,3.4990844598116864,0.8425219275610853,2.1591443091552556,1.0,0.0,-2.41,0.3600000000000001,-1.75,-3.2840844598116865,0.5174780724389147,-2.2091443091552554,2.115419045747645,9.24125513404912
1463,06/27/2023 22:14:47.148633,1654,moving,0.21,1.36,-0.05,-0.06515,0.61883,0.05444,0.78092,0.21,1.36,-0.02,0.05609,0.47178,-0.03009,0.87942,7.3,56.42,0.0,0.83,-0.13,0.55,0.55,0.0,-0.83,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05604,0.46489,-0.0295,0.8831,7.26,55.53,0.0,0.82,-0.13,0.56,0.57,0.0,-0.82,0.1,0.99,0.07,TrackingSpace,0.9980469,2.62,1.01,1.7,-0.06501,0.61866,0.05444,0.78107,3.4990844598116864,0.8425219275610853,2.1591443091552556,1.0,0.0,-2.41,0.3500000000000001,-1.75,-3.2840844598116865,0.5174780724389147,-2.2091443091552554,2.1734498528755815,9.488583476160004
1464,06/27/2023 22:14:47.162492,1655,moving,0.21,1.36,-0.05,-0.06524,0.61908,0.05461,0.7807,0.21,1.36,-0.02,0.05611,0.47366,-0.03026,0.8784,7.31,56.67,0.0,0.83,-0.13,0.54,0.55,0.0,-0.84,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05606,0.46663,-0.02965,0.88218,7.27,55.75,0.0,0.82,-0.13,0.56,0.56,0.0,-0.83,0.1,0.99,0.07,TrackingSpace,0.9980469,2.62,1.01,1.7,-0.06516,0.61885,0.05447,0.7809,2.2789603005382433,1.0347769316681712,1.3258544014621558,1.0,0.0,-2.41,0.3500000000000001,-1.75,-2.0639603005382434,0.3252230683318289,-1.3758544014621559,2.4052341472840553,7.772468788167638
1465,06/27/2023 22:14:47.176079,1656,moving,0.21,1.36,-0.05,-0.06517,0.6193,0.05488,0.78052,0.21,1.36,-0.02,0.05611,0.47366,-0.03026,0.8784,7.31,56.67,0.0,0.83,-0.13,0.54,0.55,0.0,-0.84,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05606,0.46663,-0.02965,0.88218,7.27,55.75,0.0,0.82,-0.13,0.56,0.56,0.0,-0.83,0.1,0.99,0.07,TrackingSpace,0.9980469,2.62,1.02,1.69,-0.06521,0.61909,0.05464,0.7807,2.2789603005382433,1.0347769316681712,1.3258544014621558,1.0,0.0,-2.41,0.3400000000000001,-1.74,-2.0639603005382434,0.3252230683318289,-1.3758544014621559,2.3255564435488774,7.3458436883903016
1466,06/27/2023 22:14:47.190313,1657,moving,0.21,1.36,-0.05,-0.06524,0.61963,0.0552,0.78023,0.21,1.36,-0.02,0.05592,0.47411,-0.03019,0.87817,7.29,56.73,0.0,0.83,-0.13,0.54,0.55,0.0,-0.84,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05586,0.46708,-0.02958,0.88195,7.25,55.81,0.0,0.82,-0.13,0.56,0.56,0.0,-0.83,0.1,0.99,0.07,TrackingSpace,0.9980469,2.62,1.03,1.69,-0.06518,0.61932,0.05486,0.7805,2.2789603005382433,1.0347769316681712,1.3258544014621558,1.0,0.0,-2.41,0.33000000000000007,-1.74,-2.0639603005382434,0.3252230683318289,-1.3758544014621559,2.40949828712706,7.115020074935678
1467,06/27/2023 22:14:47.204168,1658,moving,0.21,1.36,-0.05,-0.06517,0.61998,0.05553,0.77993,0.21,1.36,-0.02,0.05592,0.47411,-0.03019,0.87817,7.29,56.73,0.0,0.83,-0.13,0.54,0.55,0.0,-0.84,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05586,0.46708,-0.02958,0.88195,7.25,55.81,0.0,0.82,-0.13,0.56,0.56,0.0,-0.83,0.1,0.99,0.07,TrackingSpace,0.9980469,2.63,1.03,1.69,-0.06522,0.61963,0.05518,0.78023,2.2789603005382433,1.0347769316681712,1.3258544014621558,1.0,0.0,-2.42,0.33000000000000007,-1.74,-2.0639603005382434,0.3252230683318289,-1.3758544014621559,2.320024229795916,7.078849683654141
1468,06/27/2023 22:14:47.217949,1659,moving,0.21,1.36,-0.05,-0.06493,0.62019,0.05587,0.77976,0.21,1.36,-0.02,0.05592,0.47411,-0.03019,0.87817,7.29,56.73,0.0,0.83,-0.13,0.54,0.55,0.0,-0.84,0.11,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05586,0.46708,-0.02958,0.88195,7.25,55.81,0.0,0.82,-0.13,0.56,0.56,0.0,-0.83,0.1,0.99,0.07,TrackingSpace,0.9980469,2.63,1.04,1.68,-0.06516,0.61998,0.05554,0.77993,2.2789603005382433,1.0347769316681712,1.3258544014621558,1.0,0.0,-2.42,0.32000000000000006,-1.73,-2.0639603005382434,0.3252230683318289,-1.3758544014621559,2.2856936652189894,6.651437031039371
1469,06/27/2023 22:14:47.232039,1660,moving,0.21,1.36,-0.05,-0.06461,0.62056,0.0562,0.77947,0.21,1.36,-0.02,0.05358,0.47128,-0.0287,0.87989,6.97,56.35,0.0,0.83,-0.12,0.55,0.55,0.0,-0.83,0.1,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05353,0.46424,-0.02812,0.88364,6.93,55.43,0.0,0.82,-0.12,0.56,0.57,0.0,-0.82,0.1,0.99,0.07,TrackingSpace,0.9980469,2.63,1.05,1.68,-0.06494,0.6202,0.05586,0.77975,3.500110180009666,0.8821787709501205,2.1598339540639486,1.0,0.0,-2.42,0.31000000000000005,-1.73,-3.2851101800096663,0.47782122904987956,-2.2098339540639484,1.870660323244125,9.828509362231415
1470,06/27/2023 22:14:47.246057,1661,moving,0.21,1.36,-0.05,-0.06431,0.62075,0.05656,0.77931,0.21,1.36,-0.02,0.05358,0.47128,-0.0287,0.87989,6.97,56.35,0.0,0.83,-0.12,0.55,0.55,0.0,-0.83,0.1,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05353,0.46424,-0.02812,0.88364,6.93,55.43,0.0,0.82,-0.12,0.56,0.57,0.0,-0.82,0.1,0.99,0.07,TrackingSpace,0.9980469,2.63,1.05,1.68,-0.06461,0.62056,0.0562,0.77947,3.500110180009666,0.8821787709501205,2.1598339540639486,1.0,0.0,-2.42,0.31000000000000005,-1.73,-3.2851101800096663,0.47782122904987956,-2.2098339540639484,1.870660323244125,9.828509362231415
1471,06/27/2023 22:14:47.259738,1662,moving,0.21,1.36,-0.05,-0.06417,0.62096,0.0568,0.77914,0.21,1.36,-0.02,0.05238,0.47028,-0.02798,0.88052,6.81,56.21,0.0,0.83,-0.12,0.55,0.56,0.0,-0.83,0.1,0.99,0.07,TrackingSpace,0.9980469,0.22,1.36,-0.08,0.05235,0.46478,-0.02754,0.88345,6.78,55.5,0.0,0.82,-0.12,0.56,0.57,0.0,-0.82,0.1,0.99,0.07,TrackingSpace,0.9980469,2.63,1.06,1.67,-0.06434,0.62075,0.05655,0.77931,3.500110180009666,0.8821787709501205,2.1598339540639486,1.0,0.0,-2.42,0.30000000000000004,-1.72,-3.2851101800096663,0.47782122904987956,-2.2098339540639484,1.8398693667635633,10.213733881782396
