,Unnamed: 0,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
140,2023-08-05 18:51:56,p13,calibration,2,3.0129481458766896,3.0129481458766896,,3.166162966481391,3.166162966481391,,2.743634019765165,1.911756712535935,,4.116302363335021,4.116302363335021,,2.608939241477821,1.8116782297578056,
141,2023-08-05 18:37:51,p13,screenStabilized_headConstrained,1,3.094657293751848,3.339392826531492,3.0214400152471343,3.179943064345913,3.487139216951447,3.088039506225697,,,2.2788602754110934,3.569805952665743,3.96384096130112,3.4519229029908924,,,2.1542867475397034
142,2023-08-05 18:58:47,p13,screenStabilized_headConstrained,2,3.079188806574047,3.303218018492394,3.0121662168588634,3.182705957391394,3.4665794558034237,3.097779813822144,,,1.6064792162689887,3.037364302353489,3.798126491332355,2.809767858005241,,,1.522640220938243
143,2023-08-05 18:27:53,p13,screenStabilized_walking,1,3.7355880050930095,3.6507350956392095,3.760875425708167,6.071093806740737,4.133049436975316,6.648659661165288,,,,9.135675759673465,7.513542188036402,9.619095529060226,,,
144,2023-08-05 18:49:34,p13,screenStabilized_walking,2,3.29918216298467,3.210010570773344,3.325859536831825,4.674448629197364,4.030650236723307,4.86705313442506,,,,9.493767844413387,9.2162828574651,9.576782743555812,,,
145,2023-08-05 18:19:31,p13,worldStabilized_bodyConstrained,1,2.39839085574677,2.4168322734779,2.392873755705324,2.637832076136321,2.758091449983733,2.6018542025199207,,,,2.823402157925252,3.110628589246892,2.737472920853957,,,
146,2023-08-05 18:42:10,p13,worldStabilized_bodyConstrained,2,3.2033432296389885,3.661193827686526,3.066368535486263,3.455151569053225,4.002625592132489,3.291364326691561,,,,4.103548208138931,4.700051659404713,3.9250928819984754,,,
147,2023-08-05 18:22:34,p13,worldStabilized_sphere,1,3.2631888451718414,2.6793931598998366,3.956045262857298,4.444065593543945,3.45982643249484,5.6121736088549685,,,,7.772726461138187,7.109515579825054,8.559833880718609,,,
148,2023-08-05 18:44:41,p13,worldStabilized_sphere,2,3.4513837387975195,2.987517234316005,4.00190662323712,4.564587313065853,3.566735243389018,5.748851307847152,,,,8.716623538232461,8.31378309830914,9.194719884515088,,,
149,2023-08-05 18:32:49,p13,worldStabilized_sphere_VR,1,3.6165519130759898,3.3210455979990194,3.967831790648903,4.75100009643952,4.190516340367513,5.417268988741525,,,,8.325891099970281,8.119233093411811,8.57155352929743,,,
150,2023-08-05 18:53:56,p13,worldStabilized_sphere_VR,2,3.576220968019912,3.108868474481457,4.133099404673097,4.859934542665439,3.95323041540687,5.94032671747085,,,,8.157725913053762,7.766018335036528,8.624468910442936,,,
151,2023-08-05 18:17:10,p13,worldStabilized_walking,1,5.602035680000794,6.03938454420434,5.4711650293608525,9.28887756345812,9.016681924867704,9.370328375931486,,,,11.768421820178585,11.465625791839033,11.85902937968866,,,
152,2023-08-05 18:40:06,p13,worldStabilized_walking,2,5.431641474483405,5.37714264795077,5.447953363440979,9.855975918882098,11.374794035502743,9.401382782821967,,,,13.068472826288604,14.610508568415865,12.60693048869116,,,
153,2023-08-08 08:13:42,p14_incomplete,calibration,1,1.8362634658082224,1.8362634658082224,,1.931517747147839,1.931517747147839,,3.448877068371449,0.7801171098437838,,3.837117555628341,3.837117555628341,,3.0284144545050253,0.6810778803523486,
154,2023-08-08 08:43:38,p14_incomplete,calibration,2,5.516972947541571,5.516972947541571,,5.747086621348053,5.747086621348053,,2.283038277960225,1.5802004287779048,,7.411665947863836,7.411665947863836,,2.0254894678001816,1.3901556646109765,
155,2023-08-08 08:18:08,p14_incomplete,screenStabilized_headConstrained,1,3.2627671485874665,2.740774127726967,3.4189312656316053,3.3633940699901985,2.875427563732732,3.509378509535369,,,1.2015236296385043,4.66403181312864,4.990981857009386,4.56621850360199,,,1.0925524769585502
156,2023-08-08 08:50:38,p14_incomplete,screenStabilized_headConstrained,2,3.007450291598798,4.711104091266044,2.497769930479512,3.1336275438235743,4.93260446951967,2.59542946078984,,,0.9483215602583068,4.8612014531288015,7.248844439966994,4.146892747925132,,,0.8444327411239138
157,2023-08-08 08:15:52,p14_incomplete,screenStabilized_walking,1,4.795493135517057,4.183929138863308,4.978213941721156,10.310710168482784,6.9074741547979,11.327516310645851,,,,20.043875972977048,16.82784601943723,21.004749387865186,,,
158,2023-08-08 08:44:54,p14_incomplete,screenStabilized_walking,2,5.513801470180701,5.053918012322852,5.651384332919337,8.778528686980279,7.860969045693452,9.053034064428967,,,,26.553966094570367,28.97527827463914,25.829584611336493,,,
159,2023-08-08 08:11:15,p14_incomplete,worldStabilized_bodyConstrained,1,2.815593282630826,2.093244948128851,3.0316974935067638,3.074750162039972,2.383685916384658,3.2814951441196785,,,,5.12023363667449,5.670782767855004,4.9555264173739495,,,
160,2023-08-08 08:41:41,p14_incomplete,worldStabilized_bodyConstrained,2,2.8827144321447817,2.738731146474715,2.9257897641457986,3.25679239987077,3.1693640099147267,3.282948261685876,,,,7.391618032283002,8.286311758476666,7.123953427216753,,,
161,2023-08-08 08:21:18,p14_incomplete,worldStabilized_sphere,1,6.968770437710805,5.308927568753421,8.938094863850814,10.357916033025354,7.402624744566283,13.864228244600524,,,,22.45309394413577,20.49203123539878,24.779801348634788,,,
162,2023-08-08 08:53:02,p14_incomplete,worldStabilized_sphere,2,10.27842651527476,8.446028601501952,12.452227502842003,16.294854077826137,13.258820777513003,19.89654568471039,,,,27.96228626782497,26.0916682567034,30.1814283271852,,,
163,2023-08-08 08:30:49,p14_incomplete,worldStabilized_sphere_VR,1,6.573605708010544,4.980862124571545,8.451662729388243,9.816004207950922,6.671265575145701,13.524070296646457,,,,22.754203055639856,20.85247062278374,24.9965991233079,,,
164,2023-08-08 08:27:02,p14_incomplete,worldStabilized_walking,1,8.26567735900066,6.637949310222187,8.753504925463615,12.011136364495826,8.070832352024782,13.19203935315567,,,,23.302389025918472,16.74246919257022,25.268386804783223,,,
165,2023-08-09 09:30:23,p15,calibration,1,1.7413107540119466,1.7413107540119466,,1.8156296929728084,1.8156296929728084,,3.3915933006404235,0.5268452626084414,,3.806772977311472,3.806772977311472,,2.9480613118289885,0.4550253996274278,
166,2023-08-09 09:49:48,p15,calibration,2,1.9167989906556768,1.9167989906556768,,1.9878096457897667,1.9878096457897667,,2.4939962490072345,0.5851801262846379,,4.2462108553556,4.2462108553556,,2.172357621521952,0.5079289744258585,
167,2023-08-09 09:12:55,p15,screenStabilized_headConstrained,1,3.0715956295468865,2.633788852904821,3.2025738341932666,3.178313707049051,2.7780781012912383,3.298051783009837,,,0.6542615326216871,4.509939118587894,4.470440741056416,4.521755807710885,,,0.564849398194193
