,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
96,07/20/2023 14:35:43.773235,323,static,-2.1,1.0,0.34,-0.00843,-0.69668,-0.00186,-0.71733,-2.1,1.01,0.28,-0.00843,-0.69668,-0.00186,-0.71733,-2.1,1.01,0.31,-0.00843,-0.69668,-0.00186,-0.71733,-2.1,1.0,0.34,0.06475,0.6199,-0.05144,0.78031,9.49,76.93,0.0,0.96,-0.16,0.22,0.23,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.01,0.28,0.06548,0.60267,-0.04972,0.79375,9.43,74.42,0.0,0.95,-0.16,0.27,0.27,0.0,-0.96,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.36,1.17,-0.0081,-0.69662,-0.00255,-0.71739,-1.011187118224695,0.8225866388308973,0.5891547978040677,1.0,0.0,-3.34,0.65,-0.8599999999999999,-1.088812881775305,0.18241336116910256,-0.2791547978040676,1.4562459980616678,3.9203838459152176
97,07/20/2023 14:35:43.787322,324,static,-2.1,1.0,0.34,-0.00868,-0.6967,-0.00136,-0.71731,-2.1,1.01,0.28,-0.00868,-0.6967,-0.00136,-0.71731,-2.1,1.0,0.31,-0.00868,-0.6967,-0.00136,-0.71731,-2.1,1.0,0.34,0.06475,0.6199,-0.05144,0.78031,9.49,76.93,0.0,0.96,-0.16,0.22,0.23,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.01,0.28,0.06548,0.60267,-0.04972,0.79375,9.43,74.42,0.0,0.95,-0.16,0.27,0.27,0.0,-0.96,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.35,1.17,-0.00839,-0.69668,-0.00184,-0.71733,-1.011187118224695,0.8225866388308973,0.5891547978040677,1.0,0.0,-3.34,0.65,-0.8599999999999999,-1.088812881775305,0.18241336116910256,-0.2791547978040676,1.4562459980616678,3.9203838459152176
98,07/20/2023 14:35:43.801335,325,static,-2.1,1.0,0.34,-0.00902,-0.69674,-0.00108,-0.71727,-2.1,1.01,0.28,-0.00902,-0.69674,-0.00108,-0.71727,-2.1,1.0,0.31,-0.00902,-0.69674,-0.00108,-0.71727,-2.1,1.0,0.34,0.06583,0.61995,-0.05232,0.78012,9.65,76.95,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06657,0.60274,-0.05057,0.79354,9.59,74.44,0.0,0.95,-0.17,0.26,0.27,0.0,-0.96,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.35,1.17,-0.00868,-0.6967,-0.00136,-0.71731,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.65,-0.8599999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,0.9389231662965526,1.7920812651731763
99,07/20/2023 14:35:43.815052,326,static,-2.1,1.0,0.34,-0.00923,-0.69679,-0.00099,-0.71722,-2.1,1.01,0.28,-0.00923,-0.69679,-0.00099,-0.71722,-2.1,1.0,0.31,-0.00923,-0.69679,-0.00099,-0.71722,-2.1,1.0,0.34,0.06583,0.61995,-0.05232,0.78012,9.65,76.95,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06657,0.60274,-0.05057,0.79354,9.59,74.44,0.0,0.95,-0.17,0.26,0.27,0.0,-0.96,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.35,1.17,-0.009,-0.69673,-0.00109,-0.71728,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.65,-0.8599999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,0.9389231662965526,1.7920812651731763
100,07/20/2023 14:35:43.829321,327,static,-2.1,1.0,0.34,-0.00928,-0.69692,-0.00094,-0.71709,-2.1,1.01,0.28,-0.00928,-0.69692,-0.00094,-0.71709,-2.1,1.0,0.31,-0.00928,-0.69692,-0.00094,-0.71709,-2.1,1.0,0.34,0.06696,0.61995,-0.05322,0.77997,9.81,76.96,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.17,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.0677,0.60278,-0.05144,0.79336,9.76,74.45,0.0,0.95,-0.17,0.26,0.27,0.0,-0.96,0.16,0.99,0.05,TrackingSpace,0.9980469,1.24,0.34,1.17,-0.00924,-0.6968,-0.00101,-0.71721,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.6599999999999999,-0.8599999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,1.090296628521548,2.207575379580103
101,07/20/2023 14:35:43.842884,328,static,-2.1,1.0,0.34,-0.00928,-0.697,-0.00085,-0.71701,-2.1,1.01,0.28,-0.00928,-0.697,-0.00085,-0.71701,-2.1,1.0,0.31,-0.00928,-0.697,-0.00085,-0.71701,-2.1,1.0,0.34,0.06696,0.61995,-0.05322,0.77997,9.81,76.96,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.17,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.0677,0.60278,-0.05144,0.79336,9.76,74.45,0.0,0.95,-0.17,0.26,0.27,0.0,-0.96,0.16,0.99,0.05,TrackingSpace,0.9980469,1.24,0.34,1.17,-0.00927,-0.69692,-0.00094,-0.71709,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.6599999999999999,-0.8599999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,1.090296628521548,2.207575379580103
102,07/20/2023 14:35:43.856556,329,static,-2.1,1.0,0.34,-0.00917,-0.69718,-0.0006,-0.71684,-2.1,1.01,0.28,-0.00917,-0.69718,-0.0006,-0.71684,-2.1,1.0,0.31,-0.00917,-0.69718,-0.0006,-0.71684,-2.1,1.0,0.34,0.06569,0.62108,-0.05236,0.77923,9.64,77.11,0.0,0.96,-0.17,0.22,0.22,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06638,0.60546,-0.05078,0.79148,9.59,74.83,0.0,0.95,-0.17,0.26,0.26,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.34,1.17,-0.00922,-0.69703,-0.00084,-0.71698,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.6599999999999999,-0.8599999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,1.090296628521548,2.207575379580103
103,07/20/2023 14:35:43.870762,330,static,-2.1,1.0,0.34,-0.00914,-0.69738,-0.00044,-0.71664,-2.1,1.01,0.28,-0.00914,-0.69738,-0.00044,-0.71664,-2.1,1.0,0.31,-0.00914,-0.69738,-0.00044,-0.71664,-2.1,1.0,0.34,0.06569,0.62108,-0.05236,0.77923,9.64,77.11,0.0,0.96,-0.17,0.22,0.22,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06638,0.60546,-0.05078,0.79148,9.59,74.83,0.0,0.95,-0.17,0.26,0.26,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.34,1.17,-0.00915,-0.6972,-0.0006,-0.71682,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.6599999999999999,-0.8599999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,1.090296628521548,2.207575379580103
104,07/20/2023 14:35:43.885005,331,static,-2.1,1.0,0.34,-0.00923,-0.69754,-0.00047,-0.71649,-2.1,1.01,0.28,-0.00923,-0.69754,-0.00047,-0.71649,-2.1,1.0,0.31,-0.00923,-0.69754,-0.00047,-0.71649,-2.1,1.0,0.34,0.06569,0.62108,-0.05236,0.77923,9.64,77.11,0.0,0.96,-0.17,0.22,0.22,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06638,0.60546,-0.05078,0.79148,9.59,74.83,0.0,0.95,-0.17,0.26,0.26,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.34,1.17,-0.00914,-0.69737,-0.00046,-0.71665,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.6599999999999999,-0.8599999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,1.090296628521548,2.207575379580103
105,07/20/2023 14:35:43.898783,332,static,-2.1,1.0,0.34,-0.00917,-0.69768,-0.00051,-0.71635,-2.1,1.01,0.28,-0.00917,-0.69768,-0.00051,-0.71635,-2.1,1.0,0.31,-0.00917,-0.69768,-0.00051,-0.71635,-2.1,1.0,0.34,0.06598,0.62099,-0.05258,0.77927,9.68,77.1,0.0,0.96,-0.17,0.22,0.22,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06672,0.6038,-0.05082,0.79271,9.62,74.59,0.0,0.95,-0.17,0.26,0.27,0.0,-0.96,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.34,1.17,-0.00923,-0.69753,-0.00051,-0.71649,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.6599999999999999,-0.8599999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,1.090296628521548,2.207575379580103
106,07/20/2023 14:35:43.911929,333,static,-2.1,1.0,0.34,-0.00908,-0.69791,-0.00041,-0.71613,-2.1,1.01,0.28,-0.00908,-0.69791,-0.00041,-0.71613,-2.1,1.0,0.31,-0.00908,-0.69791,-0.00041,-0.71613,-2.1,1.0,0.34,0.06598,0.62099,-0.05258,0.77927,9.68,77.1,0.0,0.96,-0.17,0.22,0.22,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06672,0.6038,-0.05082,0.79271,9.62,74.59,0.0,0.95,-0.17,0.26,0.27,0.0,-0.96,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.34,1.16,-0.00917,-0.69771,-0.0005,-0.71632,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.6599999999999999,-0.8499999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,1.060288755163865,2.511897928881143
107,07/20/2023 14:35:43.925846,334,static,-2.1,1.0,0.34,-0.00874,-0.69811,-0.0002,-0.71594,-2.1,1.01,0.28,-0.00874,-0.69811,-0.0002,-0.71594,-2.1,1.0,0.31,-0.00874,-0.69811,-0.0002,-0.71594,-2.1,1.0,0.34,0.06593,0.62146,-0.0526,0.77889,9.68,77.17,0.0,0.96,-0.17,0.22,0.22,0.0,-0.98,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06666,0.60423,-0.05083,0.79239,9.62,74.65,0.0,0.95,-0.17,0.26,0.26,0.0,-0.96,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.34,1.16,-0.00906,-0.69792,-0.00041,-0.71612,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.6599999999999999,-0.8499999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,1.060288755163865,2.511897928881143
108,07/20/2023 14:35:43.939856,335,static,-2.1,1.0,0.34,-0.00857,-0.69831,0.0,-0.71575,-2.1,1.01,0.28,-0.00857,-0.69831,0.0,-0.71575,-2.1,1.0,0.31,-0.00857,-0.69831,0.0,-0.71575,-2.1,1.0,0.34,0.06593,0.62146,-0.0526,0.77889,9.68,77.17,0.0,0.96,-0.17,0.22,0.22,0.0,-0.98,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06666,0.60423,-0.05083,0.79239,9.62,74.65,0.0,0.95,-0.17,0.26,0.26,0.0,-0.96,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.34,1.16,-0.00876,-0.69811,-0.00019,-0.71594,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.6599999999999999,-0.8499999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,1.060288755163865,2.511897928881143
109,07/20/2023 14:35:43.953554,336,static,-2.1,1.0,0.34,-0.00827,-0.69853,0.00019,-0.71553,-2.1,1.01,0.28,-0.00827,-0.69853,0.00019,-0.71553,-2.1,1.0,0.31,-0.00827,-0.69853,0.00019,-0.71553,-2.1,1.0,0.34,0.06593,0.62146,-0.0526,0.77889,9.68,77.17,0.0,0.96,-0.17,0.22,0.22,0.0,-0.98,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06666,0.60423,-0.05083,0.79239,9.62,74.65,0.0,0.95,-0.17,0.26,0.26,0.0,-0.96,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.34,1.16,-0.00853,-0.6983,2e-05,-0.71575,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.6599999999999999,-0.8499999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,1.060288755163865,2.511897928881143
110,07/20/2023 14:35:43.967775,337,static,-2.1,1.0,0.34,-0.00807,-0.69867,0.00038,-0.7154,-2.1,1.01,0.28,-0.00807,-0.69867,0.00038,-0.7154,-2.1,1.0,0.31,-0.00807,-0.69867,0.00038,-0.7154,-2.1,1.0,0.34,0.06926,0.61944,-0.055,0.78005,10.15,76.91,0.0,0.96,-0.18,0.22,0.23,0.0,-0.97,0.17,0.98,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06994,0.60338,-0.05325,0.7926,10.09,74.56,0.0,0.95,-0.18,0.26,0.27,0.0,-0.96,0.17,0.98,0.05,TrackingSpace,0.9980469,1.24,0.34,1.16,-0.00827,-0.69853,0.00019,-0.71553,-0.7521306297846132,0.7459580613347443,0.6485795801436648,1.0,0.0,-3.34,0.6599999999999999,-0.8499999999999999,-1.347869370215387,0.2540419386652557,-0.33857958014366474,0.5123705003157916,0.9632598013878747
111,07/20/2023 14:35:43.981797,338,static,-2.1,1.0,0.34,-0.00791,-0.69884,0.00052,-0.71523,-2.1,1.01,0.28,-0.00791,-0.69884,0.00052,-0.71523,-2.1,1.0,0.31,-0.00791,-0.69884,0.00052,-0.71523,-2.1,1.0,0.34,0.06926,0.61944,-0.055,0.78005,10.15,76.91,0.0,0.96,-0.18,0.22,0.23,0.0,-0.97,0.17,0.98,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06994,0.60338,-0.05325,0.7926,10.09,74.56,0.0,0.95,-0.18,0.26,0.27,0.0,-0.96,0.17,0.98,0.05,TrackingSpace,0.9980469,1.24,0.35,1.16,-0.00807,-0.69867,0.00038,-0.71539,-0.7521306297846132,0.7459580613347443,0.6485795801436648,1.0,0.0,-3.34,0.65,-0.8499999999999999,-1.347869370215387,0.2540419386652557,-0.33857958014366474,0.3656270104013735,0.5530804561901045
112,07/20/2023 14:35:43.995494,339,static,-2.1,1.0,0.34,-0.00788,-0.69898,0.00076,-0.71509,-2.1,1.01,0.28,-0.00788,-0.69898,0.00076,-0.71509,-2.1,1.0,0.31,-0.00788,-0.69898,0.00076,-0.71509,-2.1,1.0,0.34,0.06487,0.61915,-0.05144,0.7809,9.5,76.82,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06548,0.60356,-0.04983,0.79306,9.44,74.55,0.0,0.95,-0.16,0.26,0.27,0.0,-0.96,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.35,1.15,-0.00795,-0.69885,0.00051,-0.71522,-0.8125257147960424,0.7775224498680178,0.6333772191743213,1.0,0.0,-3.34,0.65,-0.8399999999999999,-1.2874742852039578,0.22247755013198223,-0.3233772191743213,1.1739301591682285,3.205840586497131
113,07/20/2023 14:35:44.009325,340,static,-2.1,1.0,0.34,-0.00794,-0.69909,0.001,-0.71499,-2.1,1.01,0.28,-0.00794,-0.69909,0.001,-0.71499,-2.1,1.0,0.31,-0.00794,-0.69909,0.001,-0.71499,-2.1,1.0,0.34,0.06487,0.61915,-0.05144,0.7809,9.5,76.82,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.16,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06548,0.60356,-0.04983,0.79306,9.44,74.55,0.0,0.95,-0.16,0.26,0.27,0.0,-0.96,0.16,0.99,0.04,TrackingSpace,0.9980469,1.24,0.35,1.15,-0.00788,-0.69898,0.00075,-0.71509,-0.8125257147960424,0.7775224498680178,0.6333772191743213,1.0,0.0,-3.34,0.65,-0.8399999999999999,-1.2874742852039578,0.22247755013198223,-0.3233772191743213,1.1739301591682285,3.205840586497131
114,07/20/2023 14:35:44.023287,341,static,-2.1,1.0,0.34,-0.00801,-0.69914,0.00124,-0.71494,-2.1,1.01,0.28,-0.00801,-0.69914,0.00124,-0.71494,-2.1,1.0,0.31,-0.00801,-0.69914,0.00124,-0.71494,-2.1,1.0,0.34,0.06662,0.6194,-0.05288,0.78045,9.76,76.87,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.17,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06731,0.60116,-0.05092,0.79466,9.68,74.22,0.0,0.95,-0.17,0.27,0.27,0.0,-0.96,0.16,0.99,0.05,TrackingSpace,0.9980469,1.24,0.34,1.15,-0.00799,-0.69908,0.001,-0.71499,-1.0095580653365681,0.8058950824220391,0.5895943633967433,1.0,0.0,-3.34,0.6599999999999999,-0.8399999999999999,-1.090441934663432,0.1941049175779609,-0.27959436339674326,1.0965169169054525,3.397675465112832
115,07/20/2023 14:35:44.037073,342,static,-2.1,1.0,0.34,-0.00812,-0.69915,0.00148,-0.71492,-2.1,1.01,0.28,-0.00812,-0.69915,0.00148,-0.71492,-2.1,1.0,0.31,-0.00812,-0.69915,0.00148,-0.71492,-2.1,1.0,0.34,0.06662,0.6194,-0.05288,0.78045,9.76,76.87,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.17,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06731,0.60116,-0.05092,0.79466,9.68,74.22,0.0,0.95,-0.17,0.27,0.27,0.0,-0.96,0.16,0.99,0.05,TrackingSpace,0.9980469,1.24,0.34,1.15,-0.00801,-0.69914,0.00124,-0.71494,-1.0095580653365681,0.8058950824220391,0.5895943633967433,1.0,0.0,-3.34,0.6599999999999999,-0.8399999999999999,-1.090441934663432,0.1941049175779609,-0.27959436339674326,1.0965169169054525,3.397675465112832
116,07/20/2023 14:35:44.051547,343,static,-2.1,1.0,0.34,-0.0082,-0.69909,0.00174,-0.71498,-2.1,1.01,0.28,-0.0082,-0.69909,0.00174,-0.71498,-2.1,1.0,0.31,-0.0082,-0.69909,0.00174,-0.71498,-2.1,1.0,0.34,0.06662,0.6194,-0.05288,0.78045,9.76,76.87,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.17,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06731,0.60116,-0.05092,0.79466,9.68,74.22,0.0,0.95,-0.17,0.27,0.27,0.0,-0.96,0.16,0.99,0.05,TrackingSpace,0.9980469,1.24,0.34,1.15,-0.00813,-0.69915,0.0015,-0.71493,-1.0095580653365681,0.8058950824220391,0.5895943633967433,1.0,0.0,-3.34,0.6599999999999999,-0.8399999999999999,-1.090441934663432,0.1941049175779609,-0.27959436339674326,1.0965169169054525,3.397675465112832
117,07/20/2023 14:35:44.065258,344,static,-2.1,1.0,0.34,-0.00828,-0.69898,0.00205,-0.71509,-2.1,1.0,0.28,-0.00828,-0.69898,0.00205,-0.71509,-2.1,1.0,0.31,-0.00828,-0.69898,0.00205,-0.71509,-2.1,1.0,0.34,0.06682,0.61969,-0.05307,0.78019,9.79,76.92,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.17,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06749,0.60132,-0.05108,0.79452,9.71,74.24,0.0,0.95,-0.17,0.27,0.27,0.0,-0.96,0.16,0.99,0.05,TrackingSpace,0.9980469,1.24,0.34,1.15,-0.00819,-0.69905,0.00175,-0.71503,-1.0095580653365681,0.8058950824220391,0.5895943633967433,1.0,0.0,-3.34,0.6599999999999999,-0.8399999999999999,-1.090441934663432,0.1941049175779609,-0.27959436339674326,1.0965169169054525,3.397675465112832
118,07/20/2023 14:35:44.078789,345,static,-2.1,1.0,0.34,-0.0082,-0.69887,0.00238,-0.7152,-2.1,1.0,0.28,-0.0082,-0.69887,0.00238,-0.7152,-2.1,1.0,0.31,-0.0082,-0.69887,0.00238,-0.7152,-2.1,1.0,0.34,0.06682,0.61969,-0.05307,0.78019,9.79,76.92,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.17,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06749,0.60132,-0.05108,0.79452,9.71,74.24,0.0,0.95,-0.17,0.27,0.27,0.0,-0.96,0.16,0.99,0.05,TrackingSpace,0.9980469,1.24,0.34,1.15,-0.00826,-0.69898,0.00207,-0.71509,-1.0095580653365681,0.8058950824220391,0.5895943633967433,1.0,0.0,-3.34,0.6599999999999999,-0.8399999999999999,-1.090441934663432,0.1941049175779609,-0.27959436339674326,1.0965169169054525,3.397675465112832
119,07/20/2023 14:35:44.092191,346,static,-2.1,1.0,0.34,-0.00837,-0.69876,0.00268,-0.7153,-2.1,1.0,0.28,-0.00837,-0.69876,0.00268,-0.7153,-2.1,1.0,0.31,-0.00837,-0.69876,0.00268,-0.7153,-2.1,1.0,0.34,0.06725,0.61964,-0.05341,0.78018,9.85,76.92,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.17,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06791,0.60139,-0.05141,0.7944,9.77,74.25,0.0,0.95,-0.17,0.27,0.27,0.0,-0.96,0.16,0.99,0.05,TrackingSpace,0.9980469,1.24,0.34,1.16,-0.00823,-0.69888,0.00239,-0.71519,-1.0095580653365681,0.8058950824220391,0.5895943633967433,1.0,0.0,-3.34,0.6599999999999999,-0.8499999999999999,-1.090441934663432,0.1941049175779609,-0.27959436339674326,1.0625750292175444,3.0601844085469794
120,07/20/2023 14:35:44.106378,347,static,-2.1,1.0,0.34,-0.00847,-0.69859,0.00294,-0.71546,-2.1,1.0,0.28,-0.00847,-0.69859,0.00294,-0.71546,-2.1,1.0,0.31,-0.00847,-0.69859,0.00294,-0.71546,-2.1,1.0,0.34,0.06725,0.61964,-0.05341,0.78018,9.85,76.92,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.17,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06791,0.60139,-0.05141,0.7944,9.77,74.25,0.0,0.95,-0.17,0.27,0.27,0.0,-0.96,0.16,0.99,0.05,TrackingSpace,0.9980469,1.24,0.34,1.16,-0.00833,-0.69874,0.00268,-0.71532,-1.0095580653365681,0.8058950824220391,0.5895943633967433,1.0,0.0,-3.34,0.6599999999999999,-0.8499999999999999,-1.090441934663432,0.1941049175779609,-0.27959436339674326,1.0625750292175444,3.0601844085469794
121,07/20/2023 14:35:44.120405,348,static,-2.1,1.0,0.34,-0.00857,-0.69844,0.00317,-0.71561,-2.1,1.0,0.28,-0.00857,-0.69844,0.00317,-0.71561,-2.1,1.0,0.31,-0.00857,-0.69844,0.00317,-0.71561,-2.1,1.0,0.34,0.06725,0.61964,-0.05341,0.78018,9.85,76.92,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.17,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06791,0.60139,-0.05141,0.7944,9.77,74.25,0.0,0.95,-0.17,0.27,0.27,0.0,-0.96,0.16,0.99,0.05,TrackingSpace,0.9980469,1.24,0.33,1.16,-0.00849,-0.6986,0.00295,-0.71546,-1.0095580653365681,0.8058950824220391,0.5895943633967433,1.0,0.0,-3.34,0.6699999999999999,-0.8499999999999999,-1.090441934663432,0.1941049175779609,-0.27959436339674326,1.2222167478393469,3.4781143981250127
122,07/20/2023 14:35:44.134216,349,static,-2.1,1.0,0.34,-0.00866,-0.69837,0.00332,-0.71567,-2.1,1.0,0.28,-0.00866,-0.69837,0.00332,-0.71567,-2.1,1.0,0.31,-0.00866,-0.69837,0.00332,-0.71567,-2.1,1.0,0.34,0.06761,0.61931,-0.05365,0.78039,9.9,76.87,0.0,0.96,-0.17,0.22,0.23,0.0,-0.97,0.17,0.99,0.04,TrackingSpace,0.9980469,-2.1,1.0,0.28,0.06821,0.60288,-0.05184,0.79322,9.83,74.47,0.0,0.95,-0.17,0.26,0.27,0.0,-0.96,0.16,0.99,0.05,TrackingSpace,0.9980469,1.24,0.33,1.16,-0.00857,-0.69844,0.00317,-0.71561,-0.7521319124118312,0.7600717530000134,0.6485787250587693,1.0,0.0,-3.34,0.6699999999999999,-0.8499999999999999,-1.3478680875881688,0.2399282469999866,-0.3385787250587693,1.218658210458031,2.929140227159925
